sales,transactions,neg
2259.5,1,1
263.92,21,1
264.48,19,1
1809.67,1,1
272.59,19,1
314.63,22,1
201.56,15,1
469.73,20,1
147.21,22,1
278.12,15,1
240.99,13,1
296.72,9,1
270.75,16,1
426.8,21,1
151.7,19,1
306.27,21,1
4813.67,1,1
404.59,18,1
405.49,13,1
420.55,19,1
3313.18,2,1
1653.0,3,1
260.61,22,1
712.0,20,1
2000.13,25,1
325.92,24,1
1092.93,21,1
2323.33,5,1
1920.79,13,1
328.47,7,1
216.57,17,1
282.91,17,1
323.49,21,1
997.53,6,1
2732.6,7,1
489.15,15,1
2558.67,6,1
175.01,19,1
468.93,21,1
345.55,20,1
289.02,17,1
175.92,17,1
2261.98,14,1
311.64,13,1
1376.25,11,1
282.99,1,1
423.49,19,1
471.05,23,1
370.24,19,1
223.82,13,1
130.44,20,1
275.97,20,1
2662.17,3,1
312.59,19,1
223.43,16,1
645.75,11,1
627.13,12,1
-53.21,19,-1
64.9,21,1
2169.33,2,1
253.47,16,1
1174.87,15,1
2390.0,3,1
447.94,20,1
342.85,21,1
317.92,14,1
288.23,18,1
1323.5,6,1
176.3,1,1
368.7,20,1
283.07,24,1
264.27,21,1
318.63,18,1
562.1,9,1
144.47,14,1
480.96,15,1
449.49,21,1
368.69,8,1
1427.6,15,1
249.52,19,1
246.06,20,1
406.74,21,1
228.21,15,1
1668.33,5,1
441.71,23,1
207.64,20,1
476.77,19,1
133.4,16,1
495.14,23,1
234.78,19,1
258.67,17,1
186.21,7,1
435.62,23,1
321.33,22,1
284.75,20,1
546.04,6,1
1371.5,1,1
1991.17,6,1
282.32,11,1
106.09,14,1
173.66,17,1
1328.67,9,1
245.31,14,1
482.63,13,1
637.8,19,1
606.75,20,1
340.0,21,1
290.48,25,1
3281.2,5,1
667.29,23,1
4719.65,1,1
250.0,12,1
299.92,17,1
212.42,19,1
1000.07,18,1
258.19,23,1
154.55,18,1
204.45,21,1
322.55,18,1
3895.88,21,1
478.8,7,1
255.33,20,1
2038.83,1,1
229.98,21,1
337.22,21,1
329.27,15,1
489.79,18,1
344.43,10,1
332.59,13,1
454.91,10,1
209.86,18,1
256.48,12,1
433.41,15,1
449.73,3,1
261.31,9,1
384.29,8,1
214.43,20,1
514.95,15,1
151.09,18,1
318.53,27,1
523.6,19,1
108.64,20,1
168.67,24,1
291.58,18,1
896.93,10,1
5179.2,18,1
411.56,22,1
330.99,20,1
3365.67,4,1
2411.33,1,1
245.99,5,1
188.48,19,1
1176.8,13,1
458.0,19,1
3096.77,12,1
1070.42,5,1
218.99,22,1
186.9,17,1
223.29,25,1
1269.8,16,1
290.37,18,1
313.71,13,1
531.77,21,1
526.27,4,1
3041.13,4,1
168.1,1,1
2358.03,10,1
2553.33,1,1
529.81,5,1
175.43,21,1
694.65,15,1
244.67,15,1
726.34,17,1
276.59,19,1
245.55,15,1
219.12,17,1
328.86,19,1
180.27,15,1
144.32,18,1
5514.82,1,1
515.77,18,1
2539.0,5,1
374.65,18,1
888.77,5,1
352.56,24,1
2583.0,5,1
407.68,18,1
2130.67,3,1
331.45,16,1
166.19,21,1
1602.67,12,1
228.38,21,1
2571.83,1,1
324.98,16,1
635.23,17,1
229.24,18,1
264.27,16,1
812.73,15,1
394.86,7,1
1493.0,4,1
1802.8,7,1
3506.0,2,1
386.64,12,1
2926.33,7,1
321.62,22,1
263.91,23,1
476.86,6,1
427.89,11,1
3278.17,3,1
286.04,21,1
270.97,22,1
279.52,18,1
608.4,22,1
367.24,24,1
3352.17,11,1
990.76,8,1
440.13,10,1
3411.33,3,1
3330.5,1,1
400.37,19,1
310.29,15,1
241.93,17,1
3366.13,1,1
258.02,17,1
447.96,16,1
2025.5,1,1
393.53,15,1
2664.33,6,1
325.74,19,1
2107.5,6,1
291.13,18,1
3565.29,16,1
207.9,20,1
201.75,7,1
284.09,18,1
284.78,5,1
503.73,16,1
214.72,21,1
1509.5,11,1
3824.0,2,1
156.04,9,1
262.5,20,1
256.95,18,1
3157.17,4,1
336.4,7,1
258.96,22,1
532.38,15,1
305.88,23,1
308.67,26,1
217.07,20,1
3778.49,1,1
520.54,18,1
1449.27,15,1
2691.33,7,1
2788.17,4,1
496.53,15,1
429.52,20,1
2970.28,3,1
443.97,15,1
393.76,12,1
291.27,15,1
222.24,6,1
2833.67,4,1
313.13,21,1
2030.83,1,1
4563.0,1,1
1317.33,6,1
3375.33,6,1
2416.83,6,1
548.6,17,1
167.03,9,1
227.09,21,1
211.71,20,1
615.38,23,1
1537.33,14,1
356.85,14,1
443.09,21,1
414.1,25,1
1072.93,21,1
222.48,14,1
2855.0,1,1
1201.5,1,1
317.6,21,1
585.6,16,1
328.38,15,1
409.9,22,1
1022.0,1,1
409.68,15,1
3376.17,5,1
100.27,9,1
335.65,4,1
204.95,26,1
331.99,16,1
2776.0,7,1
327.35,8,1
250.17,40,1
433.33,10,1
280.44,18,1
380.29,2,1
437.63,11,1
1830.83,7,1
674.37,13,1
108.11,25,1
2839.83,3,1
2146.17,11,1
216.0,15,1
2956.0,4,1
244.57,8,1
1179.93,21,1
1790.53,4,1
678.76,4,1
1640.33,8,1
288.93,12,1
1924.17,3,1
3199.3,1,1
363.58,9,1
623.6,22,1
725.53,16,1
2329.33,4,1
527.5,17,1
3424.5,5,1
297.52,18,1
405.76,17,1
503.71,20,1
995.2,15,1
386.48,20,1
1206.17,3,1
2238.5,7,1
303.54,23,1
539.5,19,1
284.57,9,1
243.01,21,1
3013.18,7,1
193.37,10,1
235.01,18,1
3304.5,9,1
502.27,18,1
2157.83,1,1
504.23,16,1
677.39,23,1
3306.5,5,1
342.09,21,1
210.24,14,1
210.48,8,1
477.5,8,1
157.72,12,1
3492.0,1,1
206.07,8,1
390.05,22,1
7279.35,4,1
738.88,8,1
1800.0,8,1
303.02,18,1
126.81,17,1
303.52,15,1
2691.83,8,1
295.45,6,1
1047.16,21,1
2964.17,5,1
308.8,16,1
267.68,18,1
260.51,14,1
405.3,17,1
262.67,12,1
428.53,23,1
276.2,17,1
1452.67,9,1
659.03,22,1
503.84,21,1
471.57,24,1
241.16,20,1
819.62,23,1
143.01,14,1
2302.5,10,1
411.28,20,1
3917.33,1,1
318.41,17,1
1344.98,17,1
3121.17,1,1
189.15,3,1
268.6,16,1
352.72,24,1
319.58,6,1
4817.0,2,1
2776.28,5,1
387.62,19,1
492.16,20,1
279.36,8,1
1847.67,1,1
235.52,24,1
401.82,25,1
3118.0,1,1
4231.67,8,1
347.01,4,1
542.78,18,1
459.43,19,1
755.86,15,1
641.81,22,1
2492.75,1,1
331.41,18,1
155.32,17,1
230.21,16,1
265.47,21,1
545.97,18,1
403.17,19,1
2346.67,7,1
3412.33,2,1
455.85,16,1
462.4,14,1
393.77,21,1
280.15,19,1
1868.0,7,1
3769.07,6,1
307.5,9,1
532.21,22,1
349.03,18,1
293.85,18,1
272.63,19,1
3445.43,1,1
430.99,10,1
314.88,12,1
2708.12,1,1
3105.44,18,1
2279.33,10,1
705.75,11,1
198.44,21,1
1988.12,6,1
279.52,22,1
289.79,18,1
197.88,16,1
323.68,20,1
86.55,20,1
340.96,19,1
186.59,19,1
2828.15,7,1
226.4,11,1
4437.12,5,1
2797.38,3,1
1722.59,14,1
368.82,15,1
302.72,22,1
4857.67,2,1
3221.5,10,1
214.87,16,1
137.85,11,1
213.45,17,1
439.47,14,1
1304.4,20,1
526.08,9,1
127.05,18,1
274.19,13,1
2719.0,1,1
5610.67,5,1
359.47,21,1
2739.83,36,1
127.64,21,1
179.47,20,1
328.93,10,1
2843.5,1,1
231.2,21,1
355.65,17,1
437.76,21,1
448.93,19,1
1160.12,6,1
599.0,11,1
286.77,6,1
2341.62,4,1
2990.33,1,1
280.03,15,1
384.01,18,1
264.91,14,1
403.8,5,1
242.15,16,1
275.92,21,1
355.77,21,1
5737.5,1,1
438.96,17,1
2637.67,2,1
885.11,20,1
336.69,19,1
1101.0,10,1
471.96,21,1
396.35,21,1
404.14,9,1
168.05,19,1
260.39,15,1
2870.18,5,1
3162.9,1,1
228.53,22,1
371.16,17,1
450.01,18,1
190.32,9,1
355.35,19,1
269.73,22,1
288.89,16,1
513.14,23,1
555.44,20,1
303.32,20,1
200.76,11,1
3500.9,1,1
245.43,21,1
438.03,14,1
357.2,10,1
461.6,24,1
300.37,20,1
2188.17,3,1
1574.0,1,1
347.97,21,1
351.79,22,1
251.58,15,1
181.89,8,1
374.57,19,1
489.2,24,1
644.27,27,1
231.47,17,1
275.11,18,1
312.7,22,1
382.33,18,1
2373.37,10,1
113.97,19,1
282.93,27,1
997.27,5,1
303.2,11,1
134.38,16,1
287.31,15,1
468.79,11,1
763.77,22,1
183.6,26,1
166.46,12,1
115.75,20,1
387.82,15,1
895.16,2,1
1371.0,1,1
262.51,15,1
246.43,13,1
615.59,26,1
262.8,13,1
306.34,20,1
3805.97,1,1
267.77,18,1
209.83,9,1
299.14,20,1
237.62,10,1
5252.22,5,1
404.0,11,1
2190.17,7,1
224.55,21,1
317.6,21,1
158.73,17,1
330.32,18,1
317.55,17,1
327.32,20,1
337.41,22,1
240.7,17,1
2212.0,6,1
417.56,20,1
298.86,16,1
3754.62,8,1
368.23,12,1
371.18,18,1
169.8,19,1
337.11,19,1
88.13,15,1
243.87,18,1
497.91,21,1
2986.83,5,1
327.67,17,1
98.52,6,1
330.23,21,1
301.84,14,1
243.77,8,1
3418.83,6,1
413.08,19,1
2709.67,1,1
428.76,9,1
3163.0,2,1
365.52,15,1
768.67,27,1
743.91,16,1
542.0,17,1
200.77,20,1
458.6,21,1
541.1,24,1
634.27,6,1
201.23,19,1
3403.0,1,1
4490.67,9,1
4375.28,4,1
2133.3,7,1
473.32,16,1
209.43,12,1
442.53,20,1
345.48,12,1
2072.2,8,1
606.16,18,1
4605.25,2,1
2065.17,1,1
207.07,15,1
3367.43,6,1
362.13,23,1
249.95,19,1
277.85,15,1
476.72,19,1
197.92,20,1
150.92,21,1
406.74,12,1
601.1,27,1
662.61,17,1
194.88,23,1
276.37,18,1
2634.67,1,1
224.9,2,1
2153.73,19,1
355.81,20,1
417.93,22,1
395.98,16,1
925.03,20,1
420.33,13,1
4659.0,1,1
347.85,6,1
138.12,19,1
855.95,11,1
402.36,6,1
1206.13,1,1
220.86,17,1
318.38,22,1
360.82,23,1
249.79,15,1
330.9,21,1
2119.0,2,1
3837.82,1,1
327.63,18,1
442.07,19,1
308.45,10,1
3249.17,2,1
491.73,15,1
3241.98,1,1
2993.6,3,1
198.69,17,1
5963.17,3,1
215.23,28,1
220.83,10,1
544.51,20,1
211.31,2,1
548.57,17,1
4662.23,3,1
285.38,16,1
289.37,17,1
264.15,19,1
375.68,21,1
511.51,18,1
215.39,18,1
516.51,22,1
414.29,10,1
1088.5,9,1
398.79,8,1
327.33,19,1
626.05,19,1
296.32,18,1
570.88,18,1
5304.22,1,1
2275.7,10,1
353.75,21,1
460.04,18,1
526.08,4,1
2346.75,1,1
286.59,19,1
1191.93,19,1
478.95,20,1
329.89,19,1
170.11,18,1
339.28,19,1
742.53,19,1
254.35,5,1
636.84,18,1
2891.5,1,1
3305.17,7,1
244.67,21,1
1521.35,1,1
3214.47,9,1
2489.17,7,1
194.68,20,1
3389.1,2,1
3043.0,8,1
430.21,21,1
526.03,13,1
2601.83,3,1
1480.53,23,1
940.92,22,1
2799.98,1,1
479.44,18,1
3709.83,6,1
210.0,23,1
289.57,19,1
266.44,19,1
2904.83,5,1
248.8,4,1
1777.0,1,1
3919.67,9,1
2665.43,9,1
143.27,9,1
608.95,25,1
324.33,18,1
222.0,9,1
252.61,11,1
831.96,19,1
582.75,24,1
369.72,20,1
1116.09,14,1
490.31,9,1
151.57,18,1
419.81,4,1
430.53,11,1
2593.2,16,1
625.77,5,1
150.75,22,1
468.28,7,1
1423.47,18,1
486.77,23,1
963.13,17,1
589.12,19,1
1415.33,1,1
386.9,20,1
4179.07,1,1
421.3,19,1
547.36,11,1
1192.4,20,1
162.14,17,1
186.83,21,1
313.26,18,1
526.12,19,1
156.17,19,1
4752.8,9,1
167.83,3,1
543.44,12,1
3811.38,5,1
329.04,20,1
495.77,20,1
2049.17,4,1
661.5,12,1
2384.85,3,1
872.82,19,1
3304.5,8,1
451.55,22,1
209.64,20,1
201.83,15,1
236.03,23,1
3049.0,10,1
2062.0,9,1
140.36,10,1
190.48,30,1
2278.5,4,1
293.75,22,1
329.66,20,1
3719.3,7,1
447.52,19,1
343.81,11,1
359.34,17,1
178.84,15,1
2594.0,4,1
293.97,12,1
1190.49,19,1
804.59,19,1
2243.97,17,1
3643.67,6,1
239.87,6,1
3461.25,2,1
1857.67,1,1
430.44,22,1
231.87,19,1
250.84,14,1
1028.34,22,1
4550.65,5,1
604.04,15,1
520.62,5,1
2116.33,6,1
398.64,19,1
278.19,21,1
247.95,24,1
2344.5,3,1
4314.27,5,1
304.86,11,1
641.25,5,1
1037.17,12,1
679.63,21,1
542.71,16,1
761.1,19,1
336.7,15,1
133.53,14,1
510.21,16,1
294.61,19,1
223.87,15,1
420.34,13,1
188.64,11,1
2171.0,3,1
289.42,20,1
3103.5,1,1
3330.0,1,1
247.77,19,1
421.47,23,1
4343.52,5,1
3816.33,7,1
138.67,19,1
2507.27,4,1
109.75,12,1
294.32,7,1
3480.0,3,1
402.27,18,1
756.91,13,1
266.47,11,1
352.59,17,1
307.7,19,1
162.91,19,1
191.47,18,1
236.49,19,1
597.37,21,1
117.71,20,1
340.85,21,1
3609.5,2,1
564.46,15,1
202.36,17,1
145.68,20,1
487.05,32,1
130.81,19,1
355.75,9,1
1872.53,22,1
361.67,11,1
972.67,15,1
837.0,16,1
406.13,16,1
2801.5,1,1
271.64,6,1
140.47,18,1
471.44,18,1
684.56,20,1
587.41,21,1
582.33,15,1
3485.0,2,1
479.94,20,1
2562.33,4,1
287.79,15,1
559.55,6,1
318.63,19,1
269.49,15,1
606.4,18,1
567.03,22,1
3225.83,11,1
193.09,6,1
2224.0,2,1
213.98,23,1
429.79,20,1
368.13,24,1
713.53,16,1
671.62,17,1
1492.4,17,1
175.97,15,1
253.0,19,1
236.4,21,1
170.49,21,1
2078.27,9,1
232.64,13,1
263.03,14,1
240.25,16,1
185.56,22,1
326.82,15,1
453.31,6,1
636.53,5,1
5636.17,11,1
238.04,18,1
2137.67,1,1
3417.17,4,1
407.0,13,1
4647.5,7,1
360.46,18,1
316.21,21,1
3723.5,3,1
3871.33,7,1
324.7,22,1
3513.83,1,1
167.83,22,1
350.69,23,1
291.13,15,1
183.18,25,1
327.81,16,1
385.12,13,1
493.43,21,1
414.16,18,1
502.29,20,1
2778.83,2,1
2919.5,8,1
192.07,18,1
363.77,16,1
520.97,18,1
262.95,9,1
292.96,17,1
206.72,17,1
392.98,7,1
445.12,15,1
3163.83,4,1
1978.67,1,1
2181.33,3,1
255.67,20,1
509.85,20,1
4822.57,3,1
326.24,14,1
1098.83,8,1
515.92,1,1
379.74,8,1
304.69,4,1
192.48,18,1
2292.33,3,1
123.31,13,1
5548.62,1,1
712.97,23,1
2732.25,21,1
624.27,21,1
358.82,19,1
579.8,16,1
347.12,15,1
368.51,18,1
416.69,19,1
215.47,21,1
3584.83,4,1
427.16,20,1
270.9,15,1
1113.67,19,1
250.93,16,1
426.5,19,1
474.83,18,1
306.52,22,1
458.93,8,1
387.75,20,1
368.9,12,1
333.31,19,1
446.13,11,1
544.93,18,1
1943.8,6,1
330.42,11,1
272.32,12,1
197.86,18,1
154.53,23,1
584.37,23,1
410.06,14,1
550.97,19,1
574.86,21,1
2626.2,8,1
3353.83,6,1
2995.42,5,1
348.76,20,1
1620.13,19,1
636.03,16,1
267.39,18,1
1428.33,6,1
651.6,10,1
1273.73,2,1
415.77,10,1
379.63,5,1
289.94,20,1
2783.0,5,1
228.8,22,1
2271.17,4,1
197.72,11,1
185.77,18,1
248.49,23,1
2728.33,8,1
440.66,20,1
1888.68,8,1
353.27,22,1
326.7,4,1
1837.83,1,1
113.0,4,1
465.01,4,1
639.18,20,1
225.0,19,1
2930.0,12,1
726.41,18,1
159.6,22,1
153.99,13,1
2524.0,5,1
676.07,20,1
401.79,19,1
378.13,5,1
547.9,29,1
317.58,7,1
637.69,5,1
2788.67,5,1
270.61,18,1
2667.17,4,1
73.01,19,1
286.02,23,1
1596.0,4,1
2936.09,18,1
352.02,8,1
946.93,38,1
93.92,17,1
3978.22,1,1
3898.67,9,1
610.21,5,1
788.93,19,1
413.99,17,1
2206.05,4,1
611.17,22,1
189.26,17,1
500.3,7,1
281.01,20,1
314.81,7,1
230.57,15,1
136.87,10,1
463.6,44,1
276.38,25,1
2953.5,2,1
3371.98,6,1
525.52,15,1
132.32,23,1
1546.0,8,1
282.49,34,1
360.97,19,1
546.87,30,1
355.14,4,1
231.56,20,1
1199.73,18,1
375.87,10,1
365.68,19,1
780.4,16,1
3153.58,8,1
1534.78,6,1
3581.33,3,1
1888.02,5,1
2010.53,12,1
372.53,22,1
216.47,1,1
414.4,15,1
366.19,22,1
835.87,20,1
393.67,16,1
3300.27,1,1
228.91,17,1
215.37,13,1
1694.0,6,1
3725.5,3,1
268.15,23,1
333.79,24,1
257.97,12,1
291.18,18,1
379.49,14,1
209.47,20,1
3273.5,6,1
701.17,20,1
188.51,18,1
3412.2,6,1
1438.08,4,1
426.0,17,1
546.38,18,1
3736.0,1,1
956.93,16,1
203.3,15,1
509.87,15,1
136.88,20,1
537.33,21,1
687.9,4,1
3265.67,2,1
136.97,19,1
454.65,12,1
3335.67,2,1
263.63,4,1
354.15,61,1
484.5,22,1
204.29,19,1
351.82,22,1
1248.09,19,1
290.92,16,1
449.85,14,1
2159.33,1,1
446.67,3,1
369.33,21,1
179.07,13,1
359.85,10,1
297.39,19,1
398.11,8,1
455.5,21,1
454.56,16,1
206.09,20,1
250.1,18,1
-0.99,20,-1
1545.33,2,1
1359.17,6,1
586.86,23,1
233.69,15,1
318.05,31,1
291.41,11,1
428.56,27,1
277.21,16,1
408.63,16,1
108.91,20,1
190.38,16,1
159.79,23,1
507.0,22,1
318.04,15,1
449.4,10,1
430.55,22,1
4273.33,1,1
216.21,21,1
252.63,15,1
216.93,22,1
2187.5,1,1
2646.0,4,1
2508.17,16,1
234.04,15,1
2715.05,1,1
2145.5,23,1
3593.0,32,1
435.14,16,1
2494.68,5,1
422.59,10,1
3434.6,5,1
186.97,18,1
2227.33,3,1
185.57,6,1
166.9,21,1
363.73,18,1
2330.17,6,1
213.87,20,1
1919.0,7,1
217.85,8,1
943.0,5,1
212.43,17,1
3906.17,6,1
455.77,18,1
408.97,19,1
818.46,4,1
386.5,13,1
227.09,2,1
334.32,23,1
2015.67,8,1
2932.67,1,1
623.01,21,1
307.41,24,1
991.81,16,1
237.45,14,1
178.23,24,1
217.91,24,1
1709.33,1,1
415.95,16,1
826.0,9,1
528.3,4,1
420.58,23,1
1256.62,6,1
445.79,20,1
1650.0,1,1
1744.83,7,1
568.41,18,1
366.2,17,1
315.01,14,1
5795.18,8,1
310.62,10,1
868.27,17,1
1973.33,6,1
524.35,15,1
236.27,6,1
2606.83,2,1
500.83,18,1
533.66,15,1
2044.33,5,1
219.27,19,1
1693.67,1,1
359.17,2,1
393.86,11,1
2955.5,4,1
267.92,23,1
3041.17,14,1
218.08,6,1
120.67,16,1
227.89,21,1
177.39,10,1
507.1,9,1
409.47,15,1
2809.0,3,1
3622.0,6,1
605.77,18,1
240.65,23,1
287.65,19,1
3173.08,4,1
394.91,31,1
124.95,17,1
879.83,9,1
469.9,16,1
257.79,13,1
311.89,20,1
299.28,22,1
5076.33,7,1
549.99,22,1
165.26,19,1
219.48,21,1
2679.83,6,1
322.54,15,1
2099.07,1,1
277.6,10,1
139.13,15,1
3451.07,1,1
2304.5,8,1
2849.33,5,1
732.55,22,1
2928.17,8,1
184.13,21,1
273.31,19,1
256.27,22,1
243.8,18,1
224.48,21,1
328.51,21,1
3432.87,5,1
208.19,22,1
2276.67,4,1
1614.17,7,1
243.55,10,1
241.89,17,1
324.96,19,1
175.56,21,1
308.53,12,1
578.63,22,1
399.95,17,1
280.11,19,1
2731.83,1,1
569.92,13,1
2112.28,9,1
166.13,23,1
432.56,19,1
3172.43,6,1
302.06,6,1
207.09,3,1
5045.95,7,1
1542.24,2,1
350.85,20,1
513.4,19,1
272.25,19,1
267.1,15,1
503.13,16,1
152.4,15,1
136.52,19,1
272.15,1,1
333.28,14,1
407.94,21,1
471.95,20,1
2075.45,1,1
2059.07,24,1
354.32,4,1
187.73,20,1
2855.67,5,1
3729.83,5,1
454.88,17,1
1796.83,10,1
1617.33,1,1
437.44,12,1
391.73,21,1
263.77,20,1
480.5,1,1
326.88,21,1
323.34,6,1
283.07,21,1
986.0,15,1
269.07,20,1
2565.98,4,1
176.02,21,1
209.32,10,1
181.45,15,1
2139.33,5,1
831.23,22,1
149.48,4,1
1878.5,1,1
384.93,20,1
1553.0,2,1
481.63,15,1
328.46,24,1
1976.0,8,1
426.02,23,1
3457.35,6,1
179.22,13,1
563.28,18,1
3897.62,6,1
510.43,16,1
194.9,21,1
590.32,18,1
424.79,15,1
590.89,15,1
104.16,20,1
2558.17,3,1
1252.33,7,1
1987.17,4,1
1424.83,10,1
403.89,20,1
250.74,22,1
1341.7,20,1
140.35,20,1
366.4,25,1
1979.33,3,1
210.47,18,1
210.3,18,1
298.04,13,1
450.73,4,1
272.27,26,1
359.73,20,1
436.78,16,1
184.1,5,1
544.93,21,1
273.29,8,1
712.43,15,1
338.34,14,1
3114.15,1,1
240.97,16,1
1699.88,3,1
3436.0,1,1
429.83,18,1
3002.48,19,1
4156.17,1,1
268.65,9,1
757.17,20,1
244.59,18,1
446.96,18,1
1846.5,3,1
2573.78,29,1
345.26,23,1
270.72,21,1
322.92,15,1
2863.9,1,1
253.33,20,1
390.1,16,1
2499.83,6,1
171.83,2,1
319.76,17,1
327.14,24,1
188.48,22,1
413.2,6,1
136.6,16,1
266.71,14,1
270.25,24,1
570.58,15,1
216.28,20,1
467.93,24,1
171.52,23,1
406.57,21,1
7340.23,26,1
2672.83,11,1
2852.67,1,1
356.62,22,1
356.45,21,1
379.18,18,1
356.32,17,1
324.52,18,1
3161.82,6,1
2930.42,4,1
495.44,14,1
1981.53,5,1
1176.93,15,1
2943.33,9,1
273.51,23,1
1766.5,10,1
508.33,20,1
590.35,6,1
453.14,22,1
345.3,17,1
177.09,21,1
1686.83,6,1
1240.6,25,1
3754.83,7,1
1833.65,8,1
3183.27,9,1
911.07,23,1
2068.67,10,1
530.27,8,1
265.73,6,1
233.12,18,1
387.33,14,1
3499.5,3,1
296.8,17,1
863.73,18,1
135.07,21,1
229.82,21,1
348.12,15,1
337.39,21,1
253.99,22,1
194.51,17,1
3856.23,4,1
366.88,18,1
1933.2,4,1
654.33,17,1
707.63,21,1
3166.17,5,1
367.79,14,1
262.23,20,1
201.52,10,1
2964.0,1,1
188.51,17,1
3597.1,4,1
248.1,22,1
119.11,21,1
156.47,22,1
667.71,24,1
2958.17,1,1
435.81,19,1
131.09,19,1
147.73,19,1
-141.33,6,-1
3479.67,4,1
3422.03,4,1
5600.67,1,1
297.76,11,1
2697.5,7,1
12.84,22,1
217.16,21,1
2105.2,25,1
221.36,19,1
315.83,25,1
378.59,19,1
412.76,19,1
2361.17,4,1
3129.53,10,1
4032.17,5,1
2483.17,1,1
3301.13,1,1
5790.63,4,1
172.17,18,1
282.03,18,1
2093.33,7,1
381.16,8,1
371.3,24,1
2164.67,1,1
509.6,22,1
343.28,2,1
339.08,15,1
369.22,17,1
206.67,13,1
581.47,15,1
1097.4,16,1
1944.67,1,1
345.47,14,1
605.39,25,1
1565.0,1,1
1089.4,19,1
211.83,18,1
241.07,16,1
260.78,22,1
168.93,12,1
208.04,15,1
232.76,3,1
527.41,21,1
2775.83,7,1
4412.85,1,1
2114.67,1,1
1161.2,21,1
335.38,16,1
596.0,18,1
266.67,19,1
250.61,10,1
142.53,20,1
155.52,22,1
875.03,22,1
652.43,2,1
103.81,18,1
499.15,24,1
3774.17,5,1
833.77,21,1
402.74,27,1
1224.13,18,1
2452.33,1,1
462.27,23,1
208.23,18,1
364.31,19,1
134.85,15,1
483.97,25,1
3414.83,2,1
1130.3,14,1
2081.17,3,1
2837.5,6,1
318.93,20,1
194.5,21,1
287.89,17,1
317.81,21,1
249.62,18,1
2796.17,4,1
247.5,17,1
884.78,19,1
170.76,17,1
276.93,19,1
1664.6,7,1
226.0,1,1
222.06,15,1
3600.35,7,1
905.41,25,1
187.65,19,1
370.72,16,1
607.17,14,1
1928.59,22,1
468.32,15,1
321.09,11,1
3064.33,1,1
1136.8,20,1
292.7,20,1
1923.33,1,1
152.37,22,1
3942.25,6,1
311.77,25,1
267.19,20,1
169.28,22,1
197.84,20,1
387.84,15,1
531.12,25,1
1380.07,14,1
333.41,15,1
1607.0,20,1
1697.0,2,1
3466.67,1,1
1835.0,2,1
248.91,18,1
386.07,11,1
3058.83,12,1
295.44,21,1
2857.18,5,1
159.83,1,1
247.45,19,1
1281.26,3,1
492.2,14,1
328.19,8,1
4813.83,7,1
320.11,20,1
708.67,5,1
261.44,7,1
188.55,16,1
89.37,22,1
3319.0,5,1
888.85,20,1
144.08,23,1
293.13,23,1
287.52,20,1
758.57,2,1
1417.5,3,1
272.27,18,1
270.99,12,1
181.46,15,1
2419.52,1,1
120.17,20,1
3754.33,1,1
212.93,17,1
395.7,25,1
2196.67,2,1
214.49,14,1
194.42,16,1
1545.4,20,1
2948.0,6,1
836.51,17,1
1748.5,1,1
2032.67,4,1
849.78,14,1
545.65,4,1
1779.33,2,1
199.89,18,1
165.85,7,1
3214.83,1,1
225.04,22,1
2407.38,8,1
389.23,18,1
5694.22,5,1
393.9,23,1
2839.5,1,1
414.63,15,1
772.59,18,1
149.24,14,1
5249.62,3,1
508.23,13,1
542.93,17,1
283.89,20,1
223.43,7,1
390.86,15,1
319.12,19,1
999.43,24,1
512.47,7,1
1903.2,3,1
467.55,22,1
244.55,10,1
173.91,15,1
315.49,20,1
333.69,8,1
805.88,11,1
229.63,18,1
320.13,19,1
289.2,21,1
354.29,20,1
228.88,16,1
448.05,3,1
2193.1,2,1
588.97,11,1
198.72,13,1
1989.6,10,1
591.68,24,1
165.17,19,1
718.22,10,1
1658.33,8,1
288.11,19,1
228.48,12,1
584.7,20,1
363.65,13,1
420.03,20,1
230.48,16,1
126.37,24,1
204.53,15,1
78.99,20,1
121.57,17,1
125.85,21,1
94.15,15,1
2721.33,1,1
399.87,7,1
2732.0,6,1
828.79,18,1
247.07,10,1
239.73,9,1
7145.23,1,1
195.15,15,1
316.25,14,1
564.63,18,1
2496.0,7,1
295.67,17,1
1782.5,3,1
375.83,22,1
183.09,22,1
2741.33,11,1
189.05,18,1
1095.73,15,1
608.35,13,1
277.87,17,1
729.34,17,1
3813.55,3,1
206.93,22,1
963.47,8,1
2841.83,6,1
225.88,20,1
345.77,23,1
751.07,18,1
260.87,18,1
286.79,20,1
155.73,21,1
2513.83,5,1
379.16,21,1
333.96,19,1
277.76,18,1
237.55,18,1
174.79,18,1
361.45,3,1
1381.0,20,1
1699.0,8,1
1785.93,6,1
1655.67,1,1
149.93,22,1
1919.87,6,1
5903.73,1,1
488.19,13,1
369.52,7,1
1131.13,20,1
2079.33,4,1
439.63,8,1
250.74,18,1
177.46,18,1
1819.33,4,1
1178.7,20,1
2989.74,3,1
277.66,12,1
404.8,23,1
2670.67,5,1
451.23,15,1
297.01,8,1
207.49,21,1
224.72,20,1
306.6,21,1
462.51,16,1
370.23,20,1
299.43,19,1
4979.65,9,1
378.63,20,1
2986.1,9,1
220.32,20,1
699.05,13,1
479.39,23,1
2236.0,6,1
179.6,12,1
235.52,19,1
275.7,18,1
341.38,17,1
2169.83,9,1
176.81,22,1
1462.07,15,1
